name,root_url,ecosystems,separator,found_repos
centrifuge-js,https://github.com/centrifugal/centrifuge-js,"Maven, NPM",-,"centrifuge-csharp, centrifuge-dart, centrifuge-go, centrifuge-java, centrifuge-js, centrifuge-python, centrifuge-swift"
stream-js,https://github.com/getstream/stream-js,"Maven, NPM",-,"stream-go, stream-java, stream-js, stream-net, stream-node, stream-php, stream-py, stream-python, stream-ruby, stream-swift"
evernote-sdk-js,https://github.com/evernote/evernote-sdk-js,"Maven, NPM",-,"evernote-sdk-cpp, evernote-sdk-csharp, evernote-sdk-java, evernote-sdk-js, evernote-sdk-perl, evernote-sdk-php, evernote-sdk-python, evernote-sdk-ruby"
elastic-transport-js,https://github.com/elastic/elastic-transport-js,"Maven, NPM",-,"elastic-transport-go, elastic-transport-js, elastic-transport-net, elastic-transport-php, elastic-transport-python, elastic-transport-ruby"
app-search-javascript,https://github.com/elastic/app-search-javascript,"Maven, NPM",-,"app-search-javascript, app-search-node, app-search-php, app-search-python, app-search-ruby"
edge-cs,https://github.com/tjanczuk/edge-cs,"Maven, NPM",-,"edge-cs, edge-fs, edge-py"
cucumber-js,https://github.com/cucumber/cucumber-js,"Maven, NPM",-,"cucumber-cpp, cucumber-js, cucumber-jvm, cucumber-lua, cucumber-node, cucumber-ruby"
node-coveralls,https://github.com/nickmerwin/node-coveralls,"Maven, NPM",-,"coveralls-python, coveralls-ruby"
contentful.js,https://github.com/contentful/contentful.js,"Maven, NPM",.,"contentful.java, contentful.js, contentful.net, contentful.php, contentful.py, contentful.rb, contentful.swift"
lang-rust,https://github.com/codemirror/lang-rust,"Maven, NPM",-,"lang-cpp, lang-go, lang-java, lang-javascript, lang-php, lang-python, lang-rust"
lang-python,https://github.com/codemirror/lang-python,"Maven, NPM",-,"lang-cpp, lang-go, lang-java, lang-javascript, lang-php, lang-python, lang-rust"
lang-php,https://github.com/codemirror/lang-php,"Maven, NPM",-,"lang-cpp, lang-go, lang-java, lang-javascript, lang-php, lang-python, lang-rust"
lang-javascript,https://github.com/codemirror/lang-javascript,"Maven, NPM",-,"lang-cpp, lang-go, lang-java, lang-javascript, lang-php, lang-python, lang-rust"
lang-cpp,https://github.com/codemirror/lang-cpp,"Maven, NPM",-,"lang-cpp, lang-go, lang-java, lang-javascript, lang-php, lang-python, lang-rust"
lang-java,https://github.com/codemirror/lang-java,"Maven, NPM",-,"lang-cpp, lang-go, lang-java, lang-javascript, lang-php, lang-python, lang-rust"
cloudinary_js,https://github.com/cloudinary/cloudinary_js,"Maven, NPM",_,"cloudinary_dart, cloudinary_flutter, cloudinary_gem, cloudinary_java, cloudinary_js, cloudinary_kotlin, cloudinary_npm, cloudinary_php, cloudinary_scala"
braintree_node,https://github.com/braintree/braintree_node,"Maven, NPM",_,"braintree_dotnet, braintree_java, braintree_node, braintree_perl, braintree_php, braintree_python, braintree_ruby"
amplify-js,https://github.com/aws-amplify/amplify-js,"Maven, NPM",-,"amplify-flutter, amplify-js, amplify-swift"
altcha-lib,https://github.com/altcha-org/altcha-lib,"Maven, NPM",-,"altcha-lib-ex, altcha-lib-go, altcha-lib-java, altcha-lib-php, altcha-lib-py, altcha-lib-rb"
raven-js,https://github.com/getsentry/raven-js,"Maven, NPM",-,"raven-csharp, raven-go, raven-node, raven-php, raven-python, raven-ruby, raven-swift"
resilient.js,https://github.com/resilient-http/resilient.js,"Maven, NPM",.,"resilient.go, resilient.js"
posthog-js,https://github.com/posthog/posthog-js,"Maven, NPM",-,"posthog-dotnet, posthog-elixir, posthog-flutter, posthog-go, posthog-java, posthog-js, posthog-node, posthog-php, posthog-python, posthog-rs, posthog-ruby"
eslint-plugin-node,https://github.com/mysticatea/eslint-plugin-node,"Maven, NPM",-,"eslint-plugin-node, eslint-plugin-typescript"
sdk-javascript,https://github.com/cloudevents/sdk-javascript,"Maven, NPM",-,"sdk-csharp, sdk-go, sdk-java, sdk-javascript, sdk-php, sdk-python, sdk-ruby, sdk-rust"
stripe-js,https://github.com/stripe/stripe-js,"Maven, NPM",-,"stripe-dotnet, stripe-go, stripe-java, stripe-js, stripe-node, stripe-php, stripe-python, stripe-ruby"
jbang-npm,https://github.com/jbangdev/jbang-npm,"Maven, NPM",-,"jbang-npm, jbang-python"
functions-framework-nodejs,https://github.com/googlecloudplatform/functions-framework-nodejs,"Maven, NPM",-,"functions-framework-cpp, functions-framework-dart, functions-framework-dotnet, functions-framework-go, functions-framework-java, functions-framework-nodejs, functions-framework-php, functions-framework-python, functions-framework-ruby"
client-sdk-javascript,https://github.com/momentohq/client-sdk-javascript,"Maven, NPM",-,"client-sdk-dart, client-sdk-dotnet, client-sdk-elixir, client-sdk-go, client-sdk-java, client-sdk-javascript, client-sdk-kotlin, client-sdk-php, client-sdk-python, client-sdk-ruby, client-sdk-rust, client-sdk-swift"
client-sdk-nodejs,https://github.com/momentohq/client-sdk-nodejs,"Maven, NPM",-,"client-sdk-dart, client-sdk-dotnet, client-sdk-elixir, client-sdk-go, client-sdk-java, client-sdk-javascript, client-sdk-kotlin, client-sdk-php, client-sdk-python, client-sdk-ruby, client-sdk-rust, client-sdk-swift"
eclairjs,https://github.com/eclairjs/eclairjs,"Maven, NPM",-,"eclairjs-node, eclairjs-swift"
2p-kt,https://github.com/tuprolog/2p-kt,"Maven, NPM",-,"2p-java, 2p-kt"
waves,https://github.com/wavesplatform/waves,"Maven, NPM",-,"waves-c, waves-csharp, waves-php, waves-python, waves-rust"
autorest,https://github.com/azure/autorest,"Maven, NPM",.,"autorest.csharp, autorest.go, autorest.java, autorest.nodejs, autorest.php, autorest.python, autorest.ruby, autorest.swift, autorest.typescript"
cybersource-flex-samples,https://github.com/cybersource/cybersource-flex-samples,"Maven, NPM",-,"cybersource-flex-samples-dotnet, cybersource-flex-samples-java, cybersource-flex-samples-node, cybersource-flex-samples-php"
cactus,https://github.com/cactus-compute/cactus,"Maven, NPM",-,"cactus-flutter, cactus-kotlin"
borsh-js,https://github.com/near/borsh-js,"Maven, NPM",-,"borsh-go, borsh-js, borsh-rs"
synapses,https://github.com/mrdimosthenis/synapses,"Maven, PyPI",-,"synapses-java, synapses-py"
cryptolite,https://github.com/davidcarboni/cryptolite,"Maven, PyPI",-,"cryptolite-java, cryptolite-python"
moonshine,https://github.com/moonshine-ai/moonshine,"Maven, PyPI",-,"moonshine-js, moonshine-swift"
cucumber-jvm,https://github.com/cucumber/cucumber-jvm,"Maven, Ruby",-,"cucumber-jvm-groovy, cucumber-jvm-scala"
steam-condenser,https://github.com/koraktor/steam-condenser,"Maven, Ruby",-,"steam-condenser-java, steam-condenser-php, steam-condenser-ruby"
pcit,https://github.com/pcit-ce/pcit,"NPM, PHP",-,"pcit-js, pcit-php"
cloud-sdk-php,https://github.com/xpayments/cloud-sdk-php,"NPM, PHP",-,"cloud-sdk-php, cloud-sdk-python"
breez-sdk,https://github.com/breez/breez-sdk,"NPM, PyPI",-,"breez-sdk-flutter, breez-sdk-go, breez-sdk-swift"
breez-sdk-liquid,https://github.com/breez/breez-sdk-liquid,"NPM, PyPI",-,"breez-sdk-liquid-dart, breez-sdk-liquid-flutter, breez-sdk-liquid-go, breez-sdk-liquid-swift"
braintrust-sdk,https://github.com/braintrustdata/braintrust-sdk,"NPM, PyPI",-,"braintrust-sdk-dotnet, braintrust-sdk-go, braintrust-sdk-java, braintrust-sdk-ruby"
firecrawl,https://github.com/firecrawl/firecrawl,"NPM, PyPI",-,"firecrawl-go, firecrawl-py"
foundry-platform-python,https://github.com/palantir/foundry-platform-python,"NPM, PyPI",-,"foundry-platform-python, foundry-platform-typescript"
aton-format,https://github.com/dagoste/aton-format,"NPM, PyPI",-,"aton-format-js, aton-format-php"
cellrepair-ai,https://github.com/powerforyou74/cellrepair-ai,"NPM, PyPI",-,"cellrepair-ai-javascript, cellrepair-ai-python"
derivx,https://github.com/xurendong/derivx,"NPM, PyPI",_,"derivx_js, derivx_py"
embedbase,https://github.com/different-ai/embedbase,"NPM, PyPI",-,"embedbase-js, embedbase-py"
ke2daira.js,https://github.com/otariidae/ke2daira.js,"NPM, PyPI",.,"ke2daira.js, ke2daira.py, ke2daira.rb, ke2daira.rs"
pigato,https://github.com/prdn/pigato,"NPM, Ruby",-,"pigato-go, pigato-java, pigato-ruby"
interscript,https://github.com/interscript/interscript,"NPM, Ruby",-,"interscript-js, interscript-python, interscript-ruby"
proxyreverse,https://github.com/andytson/proxyreverse,"NPM, Ruby",.,"proxyreverse.js, proxyreverse.rb"
synt,https://github.com/brentlintner/synt,"NPM, Ruby",.,"synt.hs, synt.rb"
oyez,https://github.com/org-binbab/oyez,"PyPI, Ruby",-,"oyez-php, oyez-python, oyez-ruby"
pulp_maven,https://github.com/pulp/pulp_maven,"PyPI, Ruby",_,"pulp_gem, pulp_maven, pulp_npm, pulp_python, pulp_r, pulp_rust"
pulp_npm,https://github.com/pulp/pulp_npm,"PyPI, Ruby",_,"pulp_gem, pulp_maven, pulp_npm, pulp_python, pulp_r, pulp_rust"
pulp_python,https://github.com/pulp/pulp_python,"PyPI, Ruby",_,"pulp_gem, pulp_maven, pulp_npm, pulp_python, pulp_r, pulp_rust"
pulp_gem,https://github.com/pulp/pulp_gem,"PyPI, Ruby",_,"pulp_gem, pulp_maven, pulp_npm, pulp_python, pulp_r, pulp_rust"
scip,https://github.com/sourcegraph/scip,"Crates, Go, NPM",-,"scip-clang, scip-dotnet, scip-go, scip-java, scip-kotlin, scip-python, scip-ruby, scip-rust, scip-typescript"
pravega-client-rust,https://github.com/pravega/pravega-client-rust,"Crates, Go, NPM",-,"pravega-client-csharp, pravega-client-nodejs, pravega-client-python, pravega-client-rust"
tree-sitter-php,https://github.com/tree-sitter/tree-sitter-php,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
wasmtime,https://github.com/bytecodealliance/wasmtime,"Crates, Go, NPM",-,"wasmtime-cpp, wasmtime-dotnet, wasmtime-go, wasmtime-py, wasmtime-rb"
tree-sitter-javascript,https://github.com/tree-sitter/tree-sitter-javascript,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
tree-sitter-ruby,https://github.com/tree-sitter/tree-sitter-ruby,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
golem,https://github.com/golemcloud/golem,"Crates, Go, NPM",-,"golem-go, golem-py, golem-rust, golem-ts"
tree-sitter-go,https://github.com/tree-sitter/tree-sitter-go,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
tree-sitter-rust,https://github.com/tree-sitter/tree-sitter-rust,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
tree-sitter-groovy,https://github.com/amaanq/tree-sitter-groovy,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-elixir, tree-sitter-groovy, tree-sitter-haskell, tree-sitter-kt, tree-sitter-lua, tree-sitter-perl, tree-sitter-python, tree-sitter-r, tree-sitter-rust"
tree-sitter-haskell,https://github.com/tree-sitter/tree-sitter-haskell,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
automerge,https://github.com/automerge/automerge,"Crates, Go, NPM",-,"automerge-go, automerge-java, automerge-net, automerge-py, automerge-swift"
didcomm-rust,https://github.com/sicpa-dlab/didcomm-rust,"Crates, Go, NPM",-,"didcomm-jvm, didcomm-python, didcomm-rust, didcomm-ts"
tree-sitter-typescript,https://github.com/tree-sitter/tree-sitter-typescript,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
tree-sitter-cpp,https://github.com/tree-sitter/tree-sitter-cpp,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
tree-sitter-java,https://github.com/tree-sitter/tree-sitter-java,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
loro,https://github.com/loro-dev/loro,"Crates, Go, NPM",-,"loro-py, loro-swift"
tree-sitter-python,https://github.com/tree-sitter/tree-sitter-python,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
tree-sitter-lua,https://github.com/tree-sitter-grammars/tree-sitter-lua,"Crates, Go, NPM",-,"tree-sitter-haskell, tree-sitter-kotlin, tree-sitter-lua"
tree-sitter-kotlin,https://github.com/tree-sitter-grammars/tree-sitter-kotlin,"Crates, Go, NPM",-,"tree-sitter-haskell, tree-sitter-kotlin, tree-sitter-lua"
tree-sitter-scala,https://github.com/tree-sitter/tree-sitter-scala,"Crates, Go, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
sentencex,https://github.com/wikimedia/sentencex,"Crates, Go, NPM",-,"sentencex-go, sentencex-js"
modelfox,https://github.com/modelfoxdotdev/modelfox,"Crates, Go, Ruby",-,"modelfox-go, modelfox-php"
federation,https://github.com/apollographql/federation,"Crates, Maven, NPM",-,"federation-jvm, federation-rs"
zen,https://github.com/gorules/zen,"Crates, Maven, NPM",-,"zen-dotnet, zen-go"
tigerbeetle,https://github.com/tigerbeetle/tigerbeetle,"Crates, Maven, NPM",-,"tigerbeetle-dotnet, tigerbeetle-go, tigerbeetle-java, tigerbeetle-node"
logbull,https://github.com/logbull/logbull,"Crates, Maven, PyPI",-,"logbull-go, logbull-java, logbull-js, logbull-net, logbull-php, logbull-python, logbull-ruby, logbull-rust"
cloudproof_rust,https://github.com/cosmian/cloudproof_rust,"Crates, NPM, PyPI",_,"cloudproof_cpp, cloudproof_flutter, cloudproof_java, cloudproof_js, cloudproof_python, cloudproof_rust"
ash,https://github.com/3maem/ash,"Crates, NPM, PyPI",-,"ash-go, ash-php"
uxid,https://github.com/riddler/uxid,"Crates, NPM, PyPI",-,"uxid-ex, uxid-go, uxid-py, uxid-rb, uxid-rs, uxid-ts"
geoarrow-rs,https://github.com/geoarrow/geoarrow-rs,"Crates, NPM, PyPI",-,"geoarrow-c, geoarrow-java, geoarrow-js, geoarrow-python, geoarrow-r, geoarrow-rs"
typedb-driver,https://github.com/typedb/typedb-driver,"Crates, NPM, PyPI",-,"typedb-driver-nodejs, typedb-driver-python, typedb-driver-rust"
lingua-rs,https://github.com/pemistahl/lingua-rs,"Crates, NPM, PyPI",-,"lingua-go, lingua-js, lingua-py, lingua-rs"
nanopub-rs,https://github.com/vemonet/nanopub-rs,"Crates, NPM, PyPI",-,"nanopub-java, nanopub-js, nanopub-rs"
nats.js,https://github.com/nats-io/nats.js,"Go, Maven, NPM",.,"nats.c, nats.ex, nats.go, nats.java, nats.js, nats.net, nats.node, nats.py, nats.py2, nats.rb, nats.rs, nats.swift, nats.ts"
rules_nodejs,https://github.com/bazelbuild/rules_nodejs,"Go, Maven, NPM",_,"rules_groovy, rules_java, rules_kotlin, rules_rust, rules_swift, rules_typescript"
swagger-js,https://github.com/swagger-api/swagger-js,"Go, Maven, NPM",-,"swagger-js, swagger-node, swagger-scala"
auth0.js,https://github.com/auth0/auth0.js,"Go, Maven, NPM",-,"auth0-flutter, auth0-java, auth0-python"
playwright,https://github.com/microsoft/playwright,"Go, Maven, NPM",-,"playwright-dotnet, playwright-java, playwright-python"
less.js,https://github.com/less/less.js,"Go, Maven, NPM",.,"less.js, less.ruby"
aws-sdk-js,https://github.com/aws/aws-sdk-js,"Go, Maven, NPM",-,"aws-sdk-cpp, aws-sdk-go, aws-sdk-java, aws-sdk-js, aws-sdk-kotlin, aws-sdk-net, aws-sdk-php, aws-sdk-ruby"
azure-sdk-for-js,https://github.com/azure/azure-sdk-for-js,"Go, Maven, NPM",-,"azure-sdk-for-c, azure-sdk-for-cpp, azure-sdk-for-go, azure-sdk-for-java, azure-sdk-for-js, azure-sdk-for-net, azure-sdk-for-node, azure-sdk-for-php, azure-sdk-for-python, azure-sdk-for-ruby, azure-sdk-for-rust"
js-bson,https://github.com/mongodb/js-bson,"Go, Maven, NPM",-,"bson-haskell, bson-ruby, bson-rust"
protobuf-javascript,https://github.com/protocolbuffers/protobuf-javascript,"Go, Maven, NPM",-,"protobuf-go, protobuf-javascript, protobuf-php"
opentelemetry-js,https://github.com/open-telemetry/opentelemetry-js,"Go, Maven, NPM",-,"opentelemetry-cpp, opentelemetry-dotnet, opentelemetry-erlang, opentelemetry-go, opentelemetry-java, opentelemetry-js, opentelemetry-kotlin, opentelemetry-php, opentelemetry-python, opentelemetry-ruby, opentelemetry-rust, opentelemetry-swift"
ethers.js,https://github.com/ethers-io/ethers.js,"Go, Maven, NPM",.,"ethers.c, ethers.js"
elasticsearch-js,https://github.com/elastic/elasticsearch-js,"Go, Maven, NPM",-,"elasticsearch-groovy, elasticsearch-java, elasticsearch-js, elasticsearch-net, elasticsearch-perl, elasticsearch-php, elasticsearch-py, elasticsearch-rs, elasticsearch-ruby"
react-bootstrap,https://github.com/react-bootstrap/react-bootstrap,"Go, Maven, NPM",-,"react-bootstrap-npm, react-bootstrap-typescript"
sentry-javascript,https://github.com/getsentry/sentry-javascript,"Go, Maven, NPM",-,"sentry-clj, sentry-dart, sentry-dotnet, sentry-elixir, sentry-flutter, sentry-go, sentry-java, sentry-javascript, sentry-lua, sentry-ocaml, sentry-php, sentry-python, sentry-ruby, sentry-rust"
supabase-js,https://github.com/supabase/supabase-js,"Go, Maven, NPM",-,"supabase-dart, supabase-flutter, supabase-js, supabase-py, supabase-swift"
microsoft-authentication-library-for-js,https://github.com/azuread/microsoft-authentication-library-for-js,"Go, Maven, NPM",-,"microsoft-authentication-library-for-dotnet, microsoft-authentication-library-for-go, microsoft-authentication-library-for-java, microsoft-authentication-library-for-js, microsoft-authentication-library-for-python"
airbrake-js,https://github.com/airbrake/airbrake-js,"Go, Maven, NPM",-,"airbrake-go, airbrake-java, airbrake-js, airbrake-php, airbrake-python, airbrake-ruby"
algoliasearch-client-javascript,https://github.com/algolia/algoliasearch-client-javascript,"Go, Maven, NPM",-,"algoliasearch-client-csharp, algoliasearch-client-dart, algoliasearch-client-go, algoliasearch-client-java, algoliasearch-client-javascript, algoliasearch-client-kotlin, algoliasearch-client-node, algoliasearch-client-php, algoliasearch-client-python, algoliasearch-client-ruby, algoliasearch-client-scala, algoliasearch-client-swift"
deepstream.io-client-js,https://github.com/deepstreamio/deepstream.io-client-js,"Go, Maven, NPM",-,"deepstream.io-client-cpp, deepstream.io-client-java, deepstream.io-client-js, deepstream.io-client-kotlin, deepstream.io-client-php"
valkey-glide,https://github.com/valkey-io/valkey-glide,"Go, Maven, NPM",-,"valkey-glide-cpp, valkey-glide-csharp, valkey-glide-php, valkey-glide-ruby"
node-tree-sitter,https://github.com/tree-sitter/node-tree-sitter,"Go, Maven, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
datastar,https://github.com/starfederation/datastar,"Go, Maven, NPM",-,"datastar-clojure, datastar-dotnet, datastar-go, datastar-java, datastar-kotlin, datastar-php, datastar-python, datastar-ruby, datastar-rust, datastar-typescript"
edge-js,https://github.com/agracio/edge-js,"Go, Maven, NPM",-,"edge-cs, edge-fs, edge-js, edge-py"
geopackage-js,https://github.com/ngageoint/geopackage-js,"Go, Maven, NPM",-,"geopackage-java, geopackage-js"
dropbox-sdk-js,https://github.com/dropbox/dropbox-sdk-js,"Go, Maven, NPM",-,"dropbox-sdk-dotnet, dropbox-sdk-java, dropbox-sdk-js, dropbox-sdk-python, dropbox-sdk-rust"
firebase-admin-node,https://github.com/firebase/firebase-admin-node,"Go, Maven, NPM",-,"firebase-admin-dotnet, firebase-admin-go, firebase-admin-java, firebase-admin-node, firebase-admin-python"
jalaali-js,https://github.com/jalaali/jalaali-js,"Go, Maven, NPM",-,"jalaali-hs, jalaali-js, jalaali-php, jalaali-python, jalaali-ruby"
rewrite,https://github.com/openrewrite/rewrite,"Go, Maven, NPM",-,"rewrite-csharp, rewrite-javascript, rewrite-kotlin, rewrite-npm, rewrite-python"
sockjs-node,https://github.com/sockjs/sockjs-node,"Go, Maven, NPM",-,"sockjs-erlang, sockjs-node, sockjs-ruby"
surveyjs,https://github.com/surveyjs/surveyjs,"Go, Maven, NPM",-,"surveyjs-nodejs, surveyjs-php"
vector-tile-js,https://github.com/mapbox/vector-tile-js,"Go, Maven, NPM",-,"vector-tile-cs, vector-tile-js, vector-tile-py"
bugsnag-js,https://github.com/bugsnag/bugsnag-js,"Go, Maven, NPM",-,"bugsnag-dotnet, bugsnag-flutter, bugsnag-go, bugsnag-java, bugsnag-js, bugsnag-node, bugsnag-php, bugsnag-python, bugsnag-ruby"
google-maps-services-js,https://github.com/googlemaps/google-maps-services-js,"Go, Maven, NPM",-,"google-maps-services-go, google-maps-services-java, google-maps-services-js, google-maps-services-python"
faye-websocket-node,https://github.com/faye/faye-websocket-node,"Go, Maven, NPM",-,"faye-websocket-node, faye-websocket-ruby"
mapbox-sdk-js,https://github.com/mapbox/mapbox-sdk-js,"Go, Maven, NPM",-,"mapbox-sdk-cs, mapbox-sdk-js, mapbox-sdk-py, mapbox-sdk-rb"
lang-go,https://github.com/codemirror/lang-go,"Go, Maven, NPM",-,"lang-cpp, lang-go, lang-java, lang-javascript, lang-php, lang-python, lang-rust"
elasticsearch,https://github.com/elastic/elasticsearch,"Go, Maven, PyPI",-,"elasticsearch-groovy, elasticsearch-java, elasticsearch-js, elasticsearch-net, elasticsearch-perl, elasticsearch-php, elasticsearch-py, elasticsearch-rs, elasticsearch-ruby"
ceph,https://github.com/ceph/ceph,"Go, Maven, PyPI",-,"ceph-ruby, ceph-rust"
virgil-crypto-c,https://github.com/virgilsecurity/virgil-crypto-c,"Go, Maven, PyPI",-,"virgil-crypto-c, virgil-crypto-go, virgil-crypto-javascript, virgil-crypto-kotlin, virgil-crypto-net, virgil-crypto-php, virgil-crypto-python, virgil-crypto-ruby"
pulumi,https://github.com/pulumi/pulumi,"Go, NPM, PyPI",-,"pulumi-dotnet, pulumi-java"
sdk,https://github.com/ory/sdk,"Go, NPM, PyPI",-,"sdk-go, sdk-js"
gauge,https://github.com/getgauge/gauge,"Go, NPM, PyPI",-,"gauge-csharp, gauge-dotnet, gauge-java, gauge-js, gauge-python, gauge-ruby, gauge-ts"
grpc,https://github.com/grpc/grpc,"Go, NPM, PyPI",-,"grpc-dart, grpc-dotnet, grpc-go, grpc-haskell, grpc-java, grpc-kotlin, grpc-node, grpc-php, grpc-swift"
growthbook,https://github.com/growthbook/growthbook,"Go, NPM, PyPI",-,"growthbook-elixir, growthbook-flutter, growthbook-golang, growthbook-js, growthbook-kotlin, growthbook-php, growthbook-python, growthbook-ruby, growthbook-rust, growthbook-swift"
hulo,https://github.com/hulo-lang/hulo,"Go, NPM, PyPI",-,"hulo-npm, hulo-py"
toon,https://github.com/toon-format/toon,"Go, NPM, PyPI",-,"toon-dart, toon-dotnet, toon-go, toon-java, toon-python, toon-rust, toon-swift"
rethinkdb,https://github.com/rethinkdb/rethinkdb,"Go, NPM, Ruby",-,"rethinkdb-elixir, rethinkdb-go, rethinkdb-haskell, rethinkdb-java, rethinkdb-javascript, rethinkdb-js, rethinkdb-lua, rethinkdb-php, rethinkdb-python, rethinkdb-rs, rethinkdb-ruby, rethinkdb-ts"
hatchet,https://github.com/hatchet-dev/hatchet,"Go, NPM, Ruby",-,"hatchet-python, hatchet-typescript"
fzy.js,https://github.com/jhawthorn/fzy.js,"Go, NPM, Ruby",.,"fzy.js, fzy.rb"
plugin-ruby,https://github.com/prettier/plugin-ruby,"Go, NPM, Ruby",-,"plugin-lua, plugin-php, plugin-python, plugin-ruby, plugin-swift"
mulang,https://github.com/mumuki/mulang,"Go, NPM, Ruby",-,"mulang-php, mulang-ruby"
kollavarsham-js,https://github.com/kollavarsham/kollavarsham-js,"Maven, NPM, PyPI",-,"kollavarsham-go, kollavarsham-java, kollavarsham-js, kollavarsham-nodejs, kollavarsham-python"
affinidi-tdk,https://github.com/affinidi/affinidi-tdk,"Maven, NPM, PyPI",-,"affinidi-tdk-dotnet, affinidi-tdk-php, affinidi-tdk-rs"
cucumber,https://github.com/cucumber/cucumber,"Maven, NPM, Ruby",-,"cucumber-cpp, cucumber-js, cucumber-jvm, cucumber-lua, cucumber-node, cucumber-ruby"
aes-everywhere,https://github.com/mervick/aes-everywhere,"PHP, PyPI, Ruby",-,"aes-everywhere-java, aes-everywhere-swift"
tree-sitter,https://github.com/tree-sitter/tree-sitter,"Crates, Go, Maven, NPM",-,"tree-sitter-c, tree-sitter-cpp, tree-sitter-go, tree-sitter-haskell, tree-sitter-java, tree-sitter-javascript, tree-sitter-ocaml, tree-sitter-php, tree-sitter-python, tree-sitter-ruby, tree-sitter-rust, tree-sitter-scala, tree-sitter-swift, tree-sitter-typescript"
deno,https://github.com/denoland/deno,"Crates, Go, Maven, NPM",_,"deno_npm, deno_pypi"
lancedb,https://github.com/lancedb/lancedb,"Crates, Go, Maven, NPM",-,"lancedb-c, lancedb-go"
