Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
35508,lbl-core,https://github.com/paradigmxyz/lbl,https://github.com/paradigmxyz/lbl,318266,lbl-python,https://github.com/paradigmxyz/lbl,https://github.com/paradigmxyz/lbl
200732,av1an-core,,https://github.com/master-of-zen/Av1an,43753,Av1an-minimal,https://github.com/master-of-zen/Av1an,https://github.com/master-of-zen/Av1an
205989,capsula-cwd-context,,https://github.com/shunichironomura/capsula,78831,capsula,https://pypi.org/project/capsula/,https://github.com/shunichironomura/capsula
1047,polars-readlines,,https://github.com/ruihe774/polars-readlines,469396,polars-readlines,https://pypi.org/project/polars-readlines/,https://github.com/ruihe774/polars-readlines.git
198222,cherry-cast,https://github.com/steelcake/cherry-core,https://github.com/steelcake/cherry-core,89591,cherry-core,https://github.com/steelcake/cherry-core,https://github.com/steelcake/cherry-core
1840,naluacq,,https://github.com/NaluScientific/naluacq,384851,naluacq,https://pypi.org/project/naluacq/,https://github.com/NaluScientific/naluacq
169677,ceylon-core,,https://github.com/ceylonai/ceylon,85674,ceylonai-next,https://pypi.org/project/ceylonai-next/,https://github.com/ceylonai/ceylon
2389,pyglobcmp,https://github.com/gn0/globcmp/tree/main/pyglobcmp,https://github.com/gn0/globcmp/tree/main/pyglobcmp,500260,pyglobcmp,https://github.com/gn0/globcmp/tree/main/pyglobcmp,https://github.com/gn0/globcmp/tree/main/pyglobcmp
2427,xyz-parse,https://github.com/aqora-io/xyz-parse,https://github.com/aqora-io/xyz-parse,713716,xyz-parse,https://github.com/aqora-io/xyz-parse,https://github.com/aqora-io/xyz-parse
167401,camera-intrinsic,https://github.com/powei-lin/camera-intrinsic,https://github.com/powei-lin/camera-intrinsic,77724,camera-intrinsic-calibration,https://github.com/powei-lin/camera-intrinsic,https://github.com/powei-lin/camera-intrinsic
2828,parquet2lance,,https://github.com/haoxins/parquet2lance,449137,parquet2lance,https://pypi.org/project/parquet2lance/,https://github.com/haoxins/parquet2lance
3139,cfsem,https://github.com/cfs-energy/cfsem-py,https://github.com/cfs-energy/cfsem-py,86149,cfsem,https://github.com/cfs-energy/cfsem-py,https://github.com/cfs-energy/cfsem-py
3253,openair,https://github.com/dbrgn/openair-rs/,https://github.com/dbrgn/openair-rs/,433837,openair-rs-py,https://github.com/dbrgn/openair-rs/,https://github.com/dbrgn/openair-rs/
183302,zeusd,https://ml.energy/zeus,https://github.com/ml-energy/zeus,721792,zeus-ml,https://pypi.org/project/zeus-ml/,https://github.com/ml-energy/zeus
4612,scandir,https://github.com/brmmm3/scandir-rs,https://github.com/brmmm3/scandir-rs,574103,scandir-rs,https://github.com/brmmm3/scandir-rs,https://github.com/brmmm3/scandir-rs
3907,usls,,https://github.com/jamjamjon/usls,680339,usls,https://github.com/jamjamjon/usls,https://github.com/jamjamjon/usls
3930,oze-canopen,https://github.com/ozontech/oze-canopen,https://github.com/ozontech/oze-canopen,443864,oze-canopen,https://github.com/ozontech/oze-canopen,https://github.com/ozontech/oze-canopen
213538,syft-crypto-protocol,,https://github.com/OpenMined/syft-crypto-core,629998,syft-crypto-python,https://pypi.org/project/syft-crypto-python/,https://github.com/OpenMined/syft-crypto-core
4064,pvstream,,https://github.com/vegardege/pvstream,484947,pvstream,https://pypi.org/project/pvstream/,https://github.com/vegardege/pvstream
88680,typeql_lang,https://github.com/vaticle/typeql,https://github.com/vaticle/typeql,671624,typeql-grammar,https://github.com/vaticle/typeql,https://github.com/vaticle/typeql
5040,pre-commit-rs,https://github.com/j178/pre-commit-rs,https://github.com/j178/pre-commit-rs,473755,pre-commit-rusty,https://github.com/j178/pre-commit-rs,https://github.com/j178/pre-commit-rs
215850,tar2arx,https://github.com/jubako/arx,https://github.com/jubako/arx,321672,libarx,https://github.com/jubako/arx,https://github.com/jubako/arx
158053,libjaka-rs,,https://github.com/Robot-Exp-Platform/libjaka-rs,322363,libjaka,https://pypi.org/project/libjaka/,https://github.com/Robot-Exp-Platform/libjaka-rs
161329,tinychain,,https://github.com/haydnv/tinychain.git,652097,tinychain,https://github.com/haydnv/tinychain,https://github.com/haydnv/tinychain
5983,rustyms,,https://github.com/snijderlab/rustyms,567721,rustyms,https://pypi.org/project/rustyms/,https://github.com/snijderlab/rustyms.git
5987,pbtools,,https://github.com/eerimoq/pbtools,452000,pbtools,https://github.com/eerimoq/pbtools,https://github.com/eerimoq/pbtools
6068,mutuple,https://github.com/davvid/mutuple,https://github.com/davvid/mutuple,379087,mutuple,https://pypi.org/project/mutuple/,https://github.com/davvid/mutuple
6157,llm_api_access,,https://github.com/scionsamurai/llm_api_crate,329656,llm-api-access,https://pypi.org/project/llm-api-access/,https://github.com/scionsamurai/llm_api_crate
6643,ome-metadata,https://github.com/wimpomp/ome-metadata,https://github.com/wimpomp/ome-metadata,430952,ome-metadata,https://github.com/wimpomp/ome-metadata,https://github.com/wimpomp/ome-metadata
6717,qecp,https://yuewuo.github.io/QEC-Playground/,https://github.com/yuewuo/QEC-Playground,536807,qecp,https://yuewuo.github.io/QEC-Playground/,https://github.com/yuewuo/QEC-Playground
6718,fusion-blossom,https://fusionblossom.com,https://github.com/yuewuo/fusion-blossom,229504,fusion-blossom,https://fusionblossom.com,https://github.com/yuewuo/fusion-blossom
7045,py-bip39-bindings,https://github.com/polkascan/py-bip39-bindings,https://github.com/polkascan/py-bip39-bindings,488946,py-bip39-bindings,https://github.com/polkascan/py-bip39-bindings,https://github.com/polkascan/py-bip39-bindings
136425,deimos,https://github.com/deimoscontrols/deimos,https://github.com/deimoscontrols/deimos/software/deimos,138329,deimos-daq,https://github.com/deimoscontrols/deimos,https://github.com/deimoscontrols/deimos
7205,kalax,https://github.com/lucidfrontier45/kalax,https://github.com/lucidfrontier45/kalax,303011,kalax,https://github.com/lucidfrontier45/kalax,https://github.com/lucidfrontier45/kalax
8076,gaoya,https://github.com/serega/gaoya,https://github.com/serega/gaoya,231962,gaoya,https://github.com/serega/gaoya,https://github.com/serega/gaoya
8482,kscale,,https://github.com/kscalelabs/kscale,311816,kscale,https://github.com/kscalelabs/kscale,https://github.com/kscalelabs/kscale
8811,nanofts,https://github.com/BirchKwok/NanoFTS,https://github.com/BirchKwok/NanoFTS,385425,nanofts,https://github.com/BirchKwok/NanoFTS,https://github.com/BirchKwok/NanoFTS
9003,rusty-todo-md,https://github.com/simone-viozzi/rusty-todo-md,https://github.com/simone-viozzi/rusty-todo-md,567741,rusty-todo-md,https://github.com/simone-viozzi/rusty-todo-md,https://github.com/simone-viozzi/rusty-todo-md
9010,bbc-news-cli,https://github.com/hako/bbcli,https://github.com/hako/bbcli,53028,bbcli,https://github.com/hako/bbcli,https://github.com/hako/bbcli
9614,generic-lang,,https://github.com/JanEricNitschke/generic-lang,235764,generic-lang,https://pypi.org/project/generic-lang/,https://github.com/JanEricNitschke/generic-lang
162893,egobox,https://github.com/relf/egobox,https://github.com/relf/egobox/python,185650,egobox,https://github.com/relf/egobox,https://github.com/relf/egobox
177937,imu,,https://github.com/kscalelabs/imu,311817,kscale-imu,https://github.com/kscalelabs/imu,https://github.com/kscalelabs/imu
10183,chikvdf,https://github.com/Chik-Network/chikvdf,https://github.com/Chik-Network/chikvdf,90052,chikvdf,https://github.com/Chik-Network/chikvdf,https://github.com/Chik-Network/chikvdf
10329,tosca-solver,https://github.com/onecommons/unfurl/tree/main/rust,https://github.com/onecommons/unfurl,676166,unfurl,https://pypi.org/project/unfurl/,https://github.com/onecommons/unfurl
211882,feos-dft,https://github.com/feos-org,https://github.com/feos-org/feos,209824,feos,https://github.com/feos-org,https://github.com/feos-org/feos
10704,chiabip158,https://github.com/Chia-Network/chiabip158,https://github.com/Chia-Network/chiabip158,89901,chiabip158,https://github.com/Chia-Network/chiabip158,https://github.com/Chia-Network/chiabip158
130460,tracelogging_macros,,https://github.com/microsoft/tracelogging,661501,traceloggingdynamic,https://github.com/microsoft/tracelogging,https://github.com/microsoft/tracelogging
169715,pylyzer_core,,https://github.com/mtshiba/pylyzer,505989,pylyzer,https://github.com/mtshiba/pylyzer,https://github.com/mtshiba/pylyzer
11399,cdl-openapi,https://github.com/ulagbulag/connected-data-lake,https://github.com/ulagbulag/connected-data-lake,83267,cdlake,https://github.com/ulagbulag/connected-data-lake,https://github.com/ulagbulag/connected-data-lake
215175,quantrs2-ml,,https://github.com/cool-japan/quantrs,539963,quantrs2-core-extension,https://pypi.org/project/quantrs2-core-extension/,https://github.com/cool-japan/quantrs
207076,oxidd,https://oxidd.net,https://github.com/OxiDD/oxidd,443727,oxidd,https://oxidd.net,https://github.com/OxiDD/oxidd
12541,cargo-lambda,https://github.com/cargo-lambda/cargo-lambda,https://github.com/cargo-lambda/cargo-lambda,79470,cargo-lambda,https://github.com/cargo-lambda/cargo-lambda,https://github.com/cargo-lambda/cargo-lambda
26402,ironsnake-simple,https://github.com/ciaranra/ironsnake,https://github.com/ciaranra/ironsnake,288377,ironsnake-simple,https://pypi.org/project/ironsnake-simple/,https://github.com/ciaranra/ironsnake
11932,fastexcel,https://github.com/ToucanToco/fastexcel,https://github.com/ToucanToco/fastexcel.git,206313,fastexcel,https://github.com/ToucanToco/fastexcel,https://github.com/ToucanToco/fastexcel
12036,typ2anki,https://github.com/sgomezsal/typ2anki,https://github.com/sgomezsal/typ2anki,671148,typ2anki,https://github.com/sgomezsal/typ2anki,https://github.com/sgomezsal/typ2anki
12103,crabflow,,https://github.com/leroyguillaume/crabflow,115713,crabflow,https://pypi.org/project/crabflow/,https://github.com/leroyguillaume/crabflow
212717,rudof_cli,https://rudof-project.github.io/rudof,https://github.com/rudof-project/rudof,517206,pyrudof,https://rudof-project.github.io/rudof,https://github.com/rudof-project/rudof
168159,ih-muse-proto,https://infinitehaiku.com,https://github.com/infinitehaiku/ih-muse,277128,ih-muse,https://pypi.org/project/ih-muse/,https://github.com/infinitehaiku/ih-muse
12676,cygv,,https://github.com/ariostas/cygv,124713,cygv,https://pypi.org/project/cygv/,https://github.com/ariostas/cygv
12692,deterministic-keygen,,https://github.com/crwood/deterministic-keygen,140806,deterministic-keygen,https://pypi.org/project/deterministic-keygen/,https://github.com/crwood/deterministic-keygen
12759,dicom-anonymization,,https://github.com/carecoders/dicom-anonymization,134722,dcmanon,https://pypi.org/project/dcmanon/,https://github.com/carecoders/dicom-anonymization.git
13025,lgtmeow,https://github.com/moefyit/lgtmeow,https://github.com/moefyit/lgtmeow,321399,lgtmeow,https://github.com/moefyit/lgtmeow,https://github.com/moefyit/lgtmeow
13042,gwa,,https://github.com/Yrrrrrf/gwa-cli,255032,gwa,https://pypi.org/project/gwa/,https://github.com/Yrrrrrf/gwa-cli
178919,kos_core,,https://github.com/kscalelabs/kos,503966,pykos,https://github.com/kscalelabs/kos,https://github.com/kscalelabs/kos
13951,sophus_calculus,,https://github.com/farm-ng/sophus-rs/,605573,sophus-pyo3,https://pypi.org/project/sophus-pyo3/,https://github.com/farm-ng/sophus-rs/
14078,ggufy,,https://github.com/nbiish/ggufy,239687,ggufy,https://pypi.org/project/ggufy/,https://github.com/nbiish/ggufy
14440,kitn,,https://github.com/kitao/kitn,308127,kitn,https://pypi.org/project/kitn/,https://github.com/kitao/kitn.git
14574,multi-lsp-proxy,,https://github.com/messense/multi-lsp-proxy.git,377621,multi-lsp-proxy,https://pypi.org/project/multi-lsp-proxy/,https://github.com/messense/multi-lsp-proxy.git
153572,ua-parser,https://github.com/ua-parser/uap-rust/,https://github.com/ua-parser/uap-rust/,673446,ua-parser-rs,https://github.com/ua-parser/uap-rust/blob/main/ua-parser/,https://github.com/ua-parser/uap-rust/
15137,iregexp,https://github.com/jg-rp/rust-iregexp,https://github.com/jg-rp/rust-iregexp,288065,iregexp-check,https://pypi.org/project/iregexp-check/,https://github.com/jg-rp/rust-iregexp/tree/main/crates/python
195902,kgdata_core,https://github.com/binh-vu/kgdata,https://github.com/binh-vu/kgdata,306686,kgdata-core,https://github.com/binh-vu/kgdata,https://github.com/binh-vu/kgdata
150751,jpreprocess-dictionary-builder,,https://github.com/jpreprocess/jpreprocess,296865,jpreprocess,https://pypi.org/project/jpreprocess/,https://github.com/jpreprocess/jpreprocess
15430,upid,,https://github.com/carderne/upid,678593,upid,https://github.com/carderne/upid,https://github.com/carderne/upid
15494,cdshealpix,,https://github.com/cds-astro/cds-healpix-rust/,268175,hpx-cli,https://github.com/cds-astro/cds-healpix-rust/tree/main/crates/cli,https://github.com/cds-astro/cds-healpix-rust/tree/main/crates/cli
15541,rusty_orbital_dynamics,,https://github.com/JacobASorensen/rusty-orbital-dynamics,567723,rusty-orbital-dynamics,https://pypi.org/project/rusty-orbital-dynamics/,https://github.com/JacobASorensen/rusty-orbital-dynamics
15592,topcat,,https://github.com/joshainglis/topcat,656368,topcat,https://pypi.org/project/topcat/,https://github.com/joshainglis/topcat
15613,neopasses,,https://github.com/jontyms/neo-passes-rs,450084,passes-rs-py,https://pypi.org/project/passes-rs-py/,https://github.com/jontyms/neo-passes-rs
147816,rdfsx_cli,https://www.weso.es/shapes-rs/,https://github.com/weso/shapes-rs,566535,rudof,https://www.weso.es/shapes-rs/,https://github.com/weso/shapes-rs
16198,chikbip158,https://github.com/Chik-Network/chikbip158,https://github.com/Chik-Network/chikbip158,90022,chikbip158,https://github.com/Chik-Network/chikbip158,https://github.com/Chik-Network/chikbip158
16639,tja,https://github.com/JacobLinCool/tja-rs,https://github.com/JacobLinCool/tja-rs,652956,tja,https://github.com/JacobLinCool/tja-rs,https://github.com/JacobLinCool/tja-rs
16719,cryptotensors,https://github.com/aiyah-meloken/cryptotensors,https://github.com/aiyah-meloken/cryptotensors,118820,cryptotensors,https://pypi.org/project/cryptotensors/,https://github.com/aiyah-meloken/cryptotensors
16871,topological-coherence,,https://github.com/Paraxiom/topological-coherence,656540,topological-coherence,https://pypi.org/project/topological-coherence/,https://github.com/Paraxiom/topological-coherence
161152,chris,,https://github.com/FNNDSC/chrs,91286,chrs,https://chrisproject.org,https://github.com/FNNDSC/chrs
17844,powerboxesrs,https://github.com/Smirkey/powerboxes,https://github.com/Smirkey/powerboxes,472165,powerboxes,https://github.com/Smirkey/powerboxes,https://github.com/Smirkey/powerboxes
18688,vnpyrs,https://github.com/vnpyrs/vnpyrs,https://github.com/vnpyrs/vnpyrs,690229,vnrs,https://pypi.org/project/vnrs/,https://github.com/vnpyrs/vnpyrs
18789,pgpq,https://github.com/adriangb/pgpq,https://github.com/adriangb/pgpq,457572,pgpq,https://pypi.org/project/pgpq/,https://github.com/adriangb/pgpq
18800,qslib,https://github.com/cgevans/qslib-rs,https://github.com/cgevans/qslib-rs,538693,qslib,https://github.com/cgevans/qslib-rs,https://github.com/cgevans/qslib-rs
143676,sentrystr-collector,,https://github.com/9qeklajc/sentrystr,583881,sentrystr,https://pypi.org/project/sentrystr/,https://github.com/9qeklajc/sentrystr
20050,npc_maker,,https://github.com/ctrl-z-9000-times/npc_maker,402893,npc-maker,https://pypi.org/project/npc-maker/,https://github.com/ctrl-z-9000-times/npc_maker
20359,molcv,,https://github.com/slietar/molcv,368770,molcv,https://pypi.org/project/molcv/,https://github.com/slietar/molcv.git
20686,tzupdate,,https://github.com/cdown/tzupdate,673298,tzupdate,https://github.com/cdown/tzupdate,https://github.com/cdown/tzupdate
20905,lbug,https://ladybugdb.com/,https://github.com/lbugdb/lbug,548436,real-ladybug,https://github.com/lbugdb/lbug,https://github.com/lbugdb/lbug
216442,laddu-python,https://github.com/denehoffman/laddu,https://github.com/denehoffman/laddu,314283,laddu-mpi,https://github.com/denehoffman/laddu,https://github.com/denehoffman/laddu
21311,starfinder,https://github.com/djmango/starfinder,https://github.com/djmango/starfinder,617746,starfinder,https://github.com/djmango/starfinder,https://github.com/djmango/starfinder
155306,arrow-message-derive,,https://github.com/Hennzau/arrow-message,487474,pyarrow-message,https://pypi.org/project/pyarrow-message/,https://github.com/Hennzau/arrow-message
21967,hat-splitter,,https://github.com/Aleph-Alpha/hat-splitter,259145,hat-splitter,https://pypi.org/project/hat-splitter/,https://github.com/Aleph-Alpha/hat-splitter
21995,bilby_rust,,https://github.com/ColmTalbot/bilby_rust,58289,bilby-rust,https://pypi.org/project/bilby-rust/,https://github.com/ColmTalbot/bilby_rust
22053,gossiphs,,https://github.com/williamfzc/gossiphs,247731,gossiphs,https://pypi.org/project/gossiphs/,https://github.com/williamfzc/gossiphs
22125,tiny-data,,https://github.com/nnethercott/tiny-data/tree/main,652145,tinydata,https://pypi.org/project/tinydata/,https://github.com/nnethercott/tiny-data/tree/main
22175,gping,,https://github.com/orf/gping,461372,pinggraph,https://github.com/orf/gping,https://github.com/orf/gping
22597,kiru,,https://github.com/bitswired/kiru,307923,kiru,https://pypi.org/project/kiru/,https://github.com/bitswired/kiru
22895,chinillaclvm_tools_rs,https://prozacchiwawa.github.io/chinillaclvm_tools_rs/,https://github.com/Chinilla/chinillaclvm_tools_rs,90321,chinillaclvm-tools-rs,https://prozacchiwawa.github.io/chinillaclvm_tools_rs/,https://github.com/Chinilla/chinillaclvm_tools_rs
205708,gl-cli,https://blockstream.github.io/greenlight/,https://github.com/Blockstream/greenlight,243744,gl-client,https://pypi.org/project/gl-client/,https://github.com/Blockstream/greenlight
23166,shucker,,https://github.com/palfrey/shucker,590091,shucker,https://pypi.org/project/shucker/,https://github.com/palfrey/shucker
23212,tenement,https://tenement.dev,https://github.com/russellromney/tenement,640135,tenement,https://tenement.dev,https://github.com/russellromney/tenement
23753,hangman_solver,,https://github.com/asozialesnetzwerk/hangman_solver,257589,hangman-solver-rs,https://pypi.org/project/hangman-solver-rs/,https://github.com/asozialesnetzwerk/hangman_solver
23802,trexio,,https://github.com/trex-coe/trexio,664658,trexio,https://github.com/TREX-CoE/trexio,https://github.com/TREX-CoE/trexio
109735,codde_protocol_derive,https://github.com/codde-pi/codde_protocol,,100961,codde-protocol-client,https://github.com/codde-pi/codde_protocol,https://github.com/codde-pi/codde_protocol
23997,forkstack,https://forkstack.xyz,https://github.com/russellromney/forkstack,223729,forkstack,https://forkstack.xyz,https://github.com/russellromney/forkstack
208654,rapidgeo-simplify,https://github.com/gaker/rapidgeo,https://github.com/gaker/rapidgeo,545394,rapidgeo,https://github.com/gaker/rapidgeo,https://github.com/gaker/rapidgeo
72485,matrix-http-rendezvous-server,,https://github.com/matrix-org/rust-http-rendezvous-server/,346080,matrix-http-rendezvous-synapse,https://pypi.org/project/matrix-http-rendezvous-synapse/,https://github.com/matrix-org/rust-http-rendezvous-server/
24381,nbis-rs,https://github.com/Seventh-Sense-Artificial-Intelligence/nbis-rs,https://github.com/Seventh-Sense-Artificial-Intelligence/nbis-rs,387578,nbis-py,https://github.com/Seventh-Sense-Artificial-Intelligence/nbis-rs,https://github.com/Seventh-Sense-Artificial-Intelligence/nbis-rs
24405,gitnu,https://github.com/nguyenvukhang/gitnu,https://github.com/nguyenvukhang/gitnu,242742,gitnu,https://pypi.org/project/gitnu/,https://github.com/nguyenvukhang/gitnu
24820,lakh-crore-numbers,,https://github.com/suvash/lakh-crore-numbers/tree/main/rust,314546,lakh-crore-numbers,https://github.com/suvash/lakh-crore-numbers/tree/main/python,https://github.com/suvash/lakh-crore-numbers/tree/main/python
24831,pyrpds,https://github.com/arakhmat/pyrpds/,https://github.com/arakhmat/pyrpds/,517022,pyrpds,https://github.com/arakhmat/pyrpds/,https://github.com/arakhmat/pyrpds/
24904,willard,,https://github.com/cfr2ak/willard/tree/master,701038,willard,https://github.com/cfr2ak/willard,https://github.com/cfr2ak/willard
25012,libzt,https://www.zerotier.com,https://github.com/zerotier/libzt,323771,libzt,https://github.com/zerotier/libzt,https://github.com/zerotier/libzt
160227,irust_repl,,https://github.com/sigmaSd/IRust/tree/master/crates/irust_repl,288502,irust-kernel,https://pypi.org/project/irust-kernel/,https://github.com/sigmasd/irust/
25575,ipl3checksum,,https://github.com/decompollaborate/ipl3checksum,286983,ipl3checksum,https://pypi.org/project/ipl3checksum/,https://github.com/Decompollaborate/ipl3checksum
183991,asc_bin,,https://github.com/ascpkg/asc/tree/main/asc_bin,34392,asc-bin,https://pypi.org/project/asc-bin/,https://github.com/ascpkg/asc/tree/main/asc_bin
25903,qapro-rs,https://github.com/yutiansut/quantaxis,https://github.com/quantaxis/quantaxis,539652,quantaxis-lance,https://github.com/quantaxis/quantaxis,https://github.com/quantaxis/quantaxis
25941,lophat,https://github.com/tomchaplin/lophat,https://github.com/tomchaplin/lophat,334333,lophat,https://github.com/tomchaplin/lophat,https://github.com/tomchaplin/lophat
36851,pyo3io-macros,https://github.com/al8n/pyo3-io,https://github.com/al8n/pyo3-io,229663,futuresio,http://github.com/al8n/pyo3-io,http://github.com/al8n/pyo3-io
128218,tembo-pg-cnpg,https://www.coredb.io,https://github.com/CoreDB-io/coredb/tree/main/postgres,112607,coredb-pgmq-python,https://pypi.org/project/coredb-pgmq-python/,https://github.com/CoreDB-io/coredb/tree/main/pgmq/coredb-pgmq-python
150226,lace_metadata,https://www.lace.dev/,https://github.com/promised-ai/lace,504175,pylace,https://pypi.org/project/pylace/,https://github.com/promised-ai/lace
174298,lightmotif-py,https://github.com/althonos/lightmotif/tree/main/lightmotif-py,https://github.com/althonos/lightmotif,324467,lightmotif,https://github.com/althonos/lightmotif/tree/main/lightmotif-py,https://github.com/althonos/lightmotif/tree/main/lightmotif-py
208214,fea-rs,,https://github.com/googlefonts/fontc,667817,ttx-diff,https://pypi.org/project/ttx-diff/,https://github.com/googlefonts/fontc
26171,franka_rust,,https://github.com/Robot-Exp-Platform/franka-rust,225490,franka-rust,https://pypi.org/project/franka-rust/,https://github.com/Robot-Exp-Platform/franka-rust
153286,pineappl_applgrid,,https://github.com/NNPDF/pineappl,461243,pineappl-cli,https://pypi.org/project/pineappl-cli/,https://github.com/NNPDF/pineappl
26269,merlon,,https://github.com/nanaian/merlon,354145,merlon,https://pypi.org/project/merlon/,https://github.com/nanaian/merlon
26813,meanshift-rs,,https://github.com/wenig/meanshift-rs,351101,meanshift-rs,https://pypi.org/project/meanshift-rs/,https://github.com/wenig/meanshift-rs
127203,pymedusa-zip,https://github.com/cosmicexplorer/medusa-zip,https://github.com/cosmicexplorer/medusa-zip,351997,medusa-zip,https://pypi.org/project/medusa-zip/,https://github.com/cosmicexplorer/medusa-zip
27212,whittaker-eilers,https://github.com/AnBowell/whittaker-eilers,https://github.com/AnBowell/whittaker-eilers,700082,whittaker-eilers,https://pypi.org/project/whittaker-eilers/,https://github.com/AnBowell/whittaker-eilers/tree/main/whittaker-eilers-py
27355,pyflow,https://www.github.com/David-OConnor/pyflow,https://www.github.com/David-OConnor/pyflow,498349,pyflow,https://www.github.com/David-OConnor/pyflow,https://www.github.com/David-OConnor/pyflow
28265,qoqo_qasm,https://github.com/HQSquantumsimulations/qoqo_qasm,https://github.com/HQSquantumsimulations/qoqo_qasm,538076,qoqo-qasm,https://github.com/HQSquantumsimulations/qoqo_qasm,https://github.com/HQSquantumsimulations/qoqo_qasm
28100,instant-distance,https://github.com/InstantDomain/instant-distance,https://github.com/InstantDomain/instant-distance,283615,instant-distance,https://github.com/InstantDomain/instant-distance,https://github.com/InstantDomain/instant-distance
33359,goko,https://github.com/elastic/goko,https://github.com/elastic/goko.git,500583,pygoko,https://github.com/elastic/goko,https://github.com/elastic/goko
28707,mp,https://github.com/kerryeon/mp,https://github.com/kerryeon/mp,372958,mp,https://github.com/kerryeon/mp,https://github.com/kerryeon/mp
99990,blazegraph-io-core,https://blazegraph.io,https://github.com/amplifytechnology/blazegraph-io,62036,blazegraph-io,https://blazegraph.io,https://github.com/amplifytechnology/blazegraph-io
212871,sentry_protos,,https://github.com/getsentry/sentry-protos,583842,sentry-protos,https://pypi.org/project/sentry-protos/,https://github.com/getsentry/sentry-protos
29917,ndinterp,,https://github.com/AleCandido/ndinterp,388467,ndinterp,https://pypi.org/project/ndinterp/,https://github.com/AleCandido/ndinterp
94385,light-curve,,https://github.com/hombit/light-curve,324317,light-curve-python,http://github.com/hombit/light-curve,http://github.com/hombit/light-curve
30745,mwalib,https://github.com/MWATelescope/mwalib,https://github.com/MWATelescope/mwalib,379381,mwalib,https://github.com/MWATelescope/mwalib,https://github.com/MWATelescope/mwalib
30837,xdot,,https://github.com/flying-sheep/xdot-rust,709435,xdot-rs,https://pypi.org/project/xdot-rs/,https://github.com/flying-sheep/xdot-rust
30918,japan-dem,,https://github.com/nokonoko1203/japan-dem,291903,japan-dem,https://pypi.org/project/japan-dem/,https://github.com/nokonoko1203/japan-dem
31375,phylodm,,https://github.com/aaronmussig/PhyloDM,459250,phylodm,https://pypi.org/project/phylodm/,https://github.com/aaronmussig/PhyloDM
31460,hidefix,,https://github.com/gauteh/hidefix,264010,hidefix,https://pypi.org/project/hidefix/,https://github.com/gauteh/hidefix
31898,bonnibel,https://github.com/justinian/bonnibel,https://github.com/justinian/bonnibel,65186,bonnibel,https://github.com/justinian/bonnibel,https://github.com/justinian/bonnibel
108355,momba-sidekick,,https://github.com/koehlma/momba,542937,racetrack,https://github.com/koehlma/momba,https://github.com/koehlma/momba.git
32335,polars-cli,,https://github.com/pola-rs/polars-cli,469294,polars-cli,https://pypi.org/project/polars-cli/,https://github.com/pola-rs/polars-cli
32603,goto-cd,https://github.com/CatEars/goto,https://github.com/CatEars/goto,247800,goto-cd,https://github.com/catears/goto,https://github.com/catears/goto
32701,phylo_grad,,https://github.com/soedinglab/phylo_grad,459261,phylo-grad,https://pypi.org/project/phylo-grad/,https://github.com/soedinglab/phylo_grad
210286,maia-httpd,https://maia-sdr.org/,https://github.com/maia-sdr/maia-sdr/,339969,maia-hdl,https://pypi.org/project/maia-hdl/,https://github.com/maia-sdr/maia-sdr
116305,huak-core,https://github.com/cnpryer/huak.git,https://github.com/cnpryer/huak.git,269913,huak,https://github.com/cnpryer/huak.git,https://github.com/cnpryer/huak.git
33507,omikuji,,https://github.com/tomtung/omikuji,431124,omikuji,https://github.com/tomtung/omikuji,https://github.com/tomtung/omikuji
212210,lancelot,https://github.com/williballenthin/lancelot,https://github.com/williballenthin/lancelot,527441,python-lancelot,https://github.com/williballenthin/lancelot,https://github.com/williballenthin/lancelot
33698,interprog,https://github.com/ThatXliner/interprog,https://github.com/ThatXliner/interprog/tree/main/src/rust,284753,interprog,https://github.com/ThatXliner/interprog,https://github.com/ThatXliner/interprog
135597,trust_cert,https://github.com/zu1k/good-mitm,https://github.com/zu1k/good-mitm,246416,good-mitm,https://github.com/zu1k/good-mitm,https://github.com/zu1k/good-mitm
34180,instant-segment,https://github.com/InstantDomain/instant-segment,https://github.com/InstantDomain/instant-segment,283641,instant-segment,https://github.com/InstantDomain/instant-segment,https://github.com/InstantDomain/instant-segment
34581,pauli_tracker,,https://github.com/taeruh/pauli_tracker,451246,pauli-tracker,https://pypi.org/project/pauli-tracker/,https://github.com/taeruh/pauli_tracker
34701,syllarust,,https://github.com/cyalen/syllarust,630083,syllarust,https://pypi.org/project/syllarust/,https://github.com/cyalen/syllarust
34748,mni2mz3,,https://github.com/FNNDSC/mni2mz3,366229,mni2mz3,https://pypi.org/project/mni2mz3/,https://github.com/FNNDSC/mni2mz3
35076,cargo-generate-rpm,https://github.com/cat-in-136/cargo-generate-rpm,https://github.com/cat-in-136/cargo-generate-rpm,79467,cargo-generate-rpm,https://github.com/cat-in-136/cargo-generate-rpm,https://github.com/cat-in-136/cargo-generate-rpm
35577,undr,https://github.com/neuromorphicsystems/undr/,https://github.com/neuromorphicsystems/undr/,676080,undr,https://github.com/neuromorphicsystems/undr,https://github.com/neuromorphicsystems/undr
35585,buildlog-consultant,https://github.com/jelmer/buildlog-consultant,https://github.com/jelmer/buildlog-consultant.git,72004,buildlog-consultant,https://pypi.org/project/buildlog-consultant/,https://github.com/jelmer/buildlog-consultant.git
